game_id,game_date,season,home_team,away_team,home_score,away_score,total_score,score_diff,closeness,lead_changes,times_tied,largest_lead,threes_made,three_pt_pct,fast_break_pts,paint_pts,to_pts,star,steals,blocks,clutch_ending,overtime,PR_total_score,PR_closeness,PR_lead_changes,PR_times_tied,PR_threes_made,PR_three_pt_pct,PR_steals,PR_blocks,PR_clutch_ending,PR_overtime,PR_star,PR_fast_break_pts,PR_paint_pts,PR_to_pts,Scoring,Competitiveness,Highlights,WatchIndex
0022400551,2025-01-13,2024-25,HOU,MEM,120,118,238,2,0.9915966386554622,11,4,13,30.0,0.47619047619047616,48,96,58,2.072259,30.0,10.0,1,0,0.7090680100755667,0.9332493702770781,0.8018471872376155,0.5260285474391267,0.716624685138539,0.9731318219983207,0.9979009235936188,0.5789252728799328,0.8740554156171285,0.5004198152812762,0.48530646515533166,0.9668345927791772,0.4731318219983207,0.9937027707808564,0.600125944584383,0.836332013913878,0.9008396305625526,0.7880317660229501
0022400330,2024-12-05,2024-25,NOP,PHX,126,124,250,2,0.992,10,8,13,31.0,0.38271604938271603,51,98,40,2.168569,23.0,7.0,1,0,0.871536523929471,0.9466834592779177,0.7632241813602015,0.7997481108312342,0.7766582703610412,0.6607892527287993,0.9349286314021831,0.25482787573467675,0.8740554156171285,0.5004198152812762,0.5852225020990764,0.9882451721242653,0.5201511335012594,0.7342569269521411,0.6381192275398824,0.8484067010515375,0.7801007556675064,0.7844505084429518
0022400944,2025-03-06,2024-25,ORL,CHI,123,125,248,2,0.9919354838709677,18,10,11,24.0,0.3287671232876712,38,104,36,2.2805940000000002,15.0,12.0,1,0,0.8513853904282116,0.9450041981528128,0.9462636439966414,0.8837111670864819,0.3341729638958858,0.3211586901763224,0.3950461796809404,0.7590260285474392,0.8740554156171285,0.5004198152812762,0.6826196473551638,0.7917716204869857,0.6754827875734677,0.5877413937867338,0.6131926952141058,0.886469953220583,0.6650713685978169,0.7812508746151693
0022400219,2024-11-13,2024-25,NYK,CHI,123,124,247,1,0.9959514170040485,16,6,22,29.0,0.3972602739726027,40,108,37,1.928372,17.0,9.0,1,0,0.8400503778337531,0.9941225860621327,0.9185558354324097,0.672544080604534,0.647774979009236,0.7468513853904282,0.5680100755667506,0.47019311502938704,0.8740554156171285,0.5004198152812762,0.29135180520570947,0.8446683459277917,0.7703610411418975,0.6255247691015953,0.5811817800167927,0.8945264083803127,0.6706129303106633,0.7788713382778245
0022400954,2025-03-13,2024-25,DET,WAS,125,129,254,4,0.984251968503937,17,8,13,30.0,0.4,50,92,41,2.220384,18.0,11.0,1,0,0.9105793450881612,0.8429890848026869,0.9340890008396305,0.7997481108312342,0.716624685138539,0.7657430730478589,0.6553316540722083,0.6746431570109152,0.8740554156171285,0.5004198152812762,0.6314021830394626,0.980688497061293,0.38287153652392947,0.7695214105793451,0.6316120906801007,0.8315741073927473,0.8121746431570109,0.7783503591752963
0022400771,2025-02-12,2024-25,WAS,IND,130,134,264,4,0.9848484848484849,13,6,19,39.0,0.4875,34,100,38,2.416149,12.0,12.0,1,0,0.9685138539042821,0.8497061293031066,0.8560033585222502,0.672544080604534,0.9773299748110831,0.9878253568429891,0.18681780016792612,0.7590260285474392,0.8740554156171285,0.5004198152812762,0.7749790092359362,0.6536523929471033,0.5717884130982368,0.6599496221662469,0.8002728799328296,0.8138419095597937,0.5826196473551638,0.771912608452281
0022401221,2024-12-16,2024-25,DET,MIA,125,124,249,1,0.9959839357429718,5,4,19,32.0,0.3855421686746988,43,106,42,2.1234379999999997,24.0,6.0,1,0,0.8631402183039463,0.9949622166246851,0.5075566750629723,0.5260285474391267,0.8282955499580185,0.6775818639798489,0.9567590260285475,0.16498740554156172,0.8740554156171285,0.5004198152812762,0.5348446683459278,0.9051217464315701,0.7246011754827876,0.8014273719563392,0.6778442485306465,0.8096637479509016,0.7466834592779177,0.7662121583170071
0022400177,2024-11-06,2024-25,DEN,OKC,124,122,246,2,0.991869918699187,9,7,16,32.0,0.41025641025641024,50,100,39,1.841301,23.0,12.0,1,0,0.8312342569269522,0.9433249370277078,0.7187237615449202,0.7439126784214946,0.8282955499580185,0.8144416456759026,0.9349286314021831,0.7590260285474392,0.8740554156171285,0.5004198152812762,0.19311502938706968,0.980688497061293,0.5717884130982368,0.6964735516372796,0.5246116708648195,0.8356723041861581,0.8703610411418976,0.7636886020151135
0022400417,2024-12-26,2024-25,POR,UTA,122,120,242,2,0.9917355371900827,9,6,15,36.0,0.45,38,88,30,2.262741,19.0,13.0,1,0,0.7732997481108312,0.9399664147774979,0.7187237615449202,0.672544080604534,0.9328295549958019,0.9445843828715366,0.7384550797649034,0.8316540722082284,0.8740554156171285,0.5004198152812762,0.6666666666666666,0.7917716204869857,0.2774979009235936,0.3140218303946264,0.6507136859781697,0.8306745032185838,0.6935348446683459,0.7628276891501073
0022400197,2024-11-09,2024-25,SAS,UTA,110,111,221,1,0.995475113122172,16,15,9,27.0,0.3375,34,88,48,2.124216,21.0,14.0,1,0,0.36649874055415615,0.9680940386230059,0.9185558354324097,0.9773299748110831,0.5142737195633921,0.3706968933669186,0.8593618807724601,0.889168765743073,0.8740554156171285,0.5004198152812762,0.5382031905961377,0.6536523929471033,0.2774979009235936,0.9219143576826196,0.4276343408900084,0.8966454759905643,0.795549958018472,0.7625434392200766
0022400404,2024-12-23,2024-25,LAL,DET,114,117,231,3,0.987012987012987,16,8,11,25.0,0.4166666666666667,35,104,37,2.2836600000000002,20.0,8.0,1,0,0.5646515533165407,0.8761544920235097,0.9185558354324097,0.7997481108312342,0.3967254408060453,0.8392107472712007,0.8052057094878253,0.35768261964735515,0.8740554156171285,0.5004198152812762,0.6851385390428212,0.6943744752308985,0.6754827875734677,0.6255247691015953,0.6508711167086483,0.844408460277478,0.6354324097397146,0.7611947826289766
0022400719,2025-02-05,2024-25,ATL,SAS,125,126,251,1,0.9960159362549801,8,3,20,28.0,0.35443037974683544,35,122,48,1.962474,21.0,8.0,1,0,0.8803526448362721,0.9958018471872376,0.6712846347607053,0.426112510495382,0.5751469353484466,0.4878253568429891,0.8593618807724601,0.35768261964735515,0.8740554156171285,0.5004198152812762,0.33585222502099077,0.6943744752308985,0.9441645675902602,0.9219143576826196,0.6049013434089001,0.8364919435448405,0.7055415617128464,0.7567692298721896
